can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
True,True,,,215711,0,0,0,0,0,3,1.5,,0,Leon,0.0,49,False,,,55,215711.jpg,2.0,False,Bailey,0.4,False,,a,2,7,47,0,0,0,0,0.0,8.5,Bailey,107.0,2021-08-04,1997-08-09,False,p215711,1132,1,2,2,19,0,0,0,3,0,0,2,174,146.4,235.8,325.0,70.3,0,14,1.73,2.92,4.65,13.91,280,130,154,107,94,65,194,102,8.0,,4.0,,,,0.14,0.0,0.23,0.37,1.11,1.51,145,95,492,186,251,114,277,92,1.11,0.16
True,True,,,195546,0,0,0,0,0,3,1.5,,0,Emiliano,0.0,50,False,,,55,195546.jpg,0.9,False,Buendía Stati,0.1,False,,a,2,7,11,0,0,0,0,0.0,2.0,Buendía,10.0,2021-06-10,1996-12-25,False,p195546,89,0,0,0,2,0,0,0,1,0,0,0,37,16.4,23.2,16.0,5.2,0,0,0.65,0.03,0.68,2.27,357,167,320,166,309,162,355,168,,,,,,,0.66,0.0,0.03,0.69,2.3,2.02,133,88,480,179,381,181,628,272,0.0,0.0
True,True,,,469247,0,0,0,0,0,3,1.5,,0,Samuel,0.0,51,False,,,55,469247.jpg,0.0,False,Iling-Junior,0.0,False,,a,2,7,0,0,0,0,0,0.0,0.0,Iling Jr,241.0,2024-07-01,2003-10-04,False,p469247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,646,289,646,289,643,286,646,289,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,176,114,523,205,646,289,643,285,0.0,0.0
True,True,,,232653,0,0,0,0,0,3,1.5,,0,Jacob,0.0,52,False,,,55,232653.jpg,2.3,False,Ramsey,0.6,False,,a,2,7,66,0,0,0,0,0.0,12.0,J.Ramsey,241.0,2019-02-12,2001-05-28,False,p232653,1616,1,4,5,26,0,0,0,2,1,0,3,265,235.4,307.9,245.0,78.7,0,19,1.59,2.18,3.77,23.99,228,109,120,86,120,81,172,94,,,,,,,0.09,0.0,0.12,0.21,1.34,1.45,153,101,500,192,211,93,241,78,1.06,0.28
True,True,,,204646,0,0,0,0,0,3,1.5,,0,Donyell,0.0,53,False,,,55,204646.jpg,2.4,False,Malen,0.6,False,,a,2,7,34,0,0,0,0,0.0,6.2,Malen,152.0,2025-01-14,1999-01-19,False,p204646,296,3,0,0,6,0,0,0,0,0,0,3,112,138.2,42.7,208.0,38.5,0,2,2.15,0.15,2.30,4.77,284,134,288,155,143,95,262,133,,,,,,,0.65,0.0,0.05,0.7,1.45,1.82,138,92,485,183,196,84,236,76,0.61,0.0
True,True,,,122806,0,0,0,0,0,3,1.5,,0,John,0.0,54,False,,,55,122806.jpg,2.3,False,McGinn,0.6,False,,a,2,7,78,0,0,0,0,0.0,14.2,McGinn,243.0,2018-08-08,1994-10-18,False,p122806,2217,1,4,8,34,0,0,0,7,0,0,1,360,277.2,500.6,263.0,103.7,0,27,3.10,2.70,5.80,35.03,210,101,70,56,114,78,127,77,6.0,,6.0,,,,0.13,0.0,0.11,0.24,1.42,1.38,119,78,466,169,209,92,244,80,1.1,0.32
True,True,,,88894,0,0,0,0,0,3,1.0,,0,Ross,0.0,55,False,,,50,88894.jpg,2.2,False,Barkley,0.3,False,,a,2,7,44,0,0,0,0,0.0,8.8,Barkley,241.0,2024-07-01,1993-12-05,False,p88894,567,3,1,1,10,0,0,0,3,0,0,5,166,215.4,128.1,206.0,54.8,0,3,1.79,0.43,2.22,6.32,238,115,215,132,146,97,228,122,,,,,,,0.28,0.0,0.07,0.35,1.0,1.59,215,137,328,82,219,95,348,109,0.48,0.16
True,False,0.0,,491287,0,0,0,0,0,3,0.0,,0,Enzo,0.0,56,False,Season-long loan to Benfica,2025-07-22T13:50:13.193555Z,50,491287.jpg,0.0,False,Barrenechea,0.0,False,,u,2,7,0,0,0,0,0,0.0,0.0,Barrenechea,,,,False,p491287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,619,268,618,268,611,265,619,268,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,313,196,426,141,619,268,653,294,0.0,0.0
True,True,,,461421,0,0,0,0,0,3,1.0,,0,Lewis,0.0,57,False,,,50,461421.jpg,0.0,False,Dobbin,0.1,False,,a,2,7,0,0,0,0,0,0.0,0.0,Dobbin,241.0,2024-06-23,2003-01-03,False,p461421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,612,261,610,260,603,257,612,261,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,296,184,409,129,612,261,608,252,0.0,0.0
True,True,,,226944,0,0,0,0,0,3,1.0,,0,Boubacar,0.0,58,False,,,50,226944.jpg,2.2,False,Kamara,0.2,False,,a,2,7,57,0,0,0,0,0.0,11.4,Kamara,73.0,2022-06-11,1999-11-23,False,p226944,1720,1,0,6,22,0,0,0,2,0,0,3,296,326.6,191.0,83.0,60.2,0,20,0.82,0.83,1.65,23.03,194,90,180,122,237,132,220,117,,,,,,,0.04,0.0,0.04,0.08,1.21,1.15,268,168,381,113,222,97,430,136,1.05,0.31
True,True,,,449871,0,0,0,0,0,3,1.0,,0,Amadou,0.0,59,False,,,50,449871.jpg,2.5,False,Onana,1.8,False,,a,2,7,65,0,0,0,0,0.0,13.0,Onana,21.0,2024-07-22,2001-08-16,False,p449871,1613,3,0,6,23,0,0,0,4,0,0,5,324,358.0,194.8,215.0,77.0,0,20,2.12,0.84,2.96,23.66,174,80,178,121,141,93,177,97,,,,,,,0.12,0.0,0.05,0.17,1.32,1.28,291,182,404,127,184,78,138,46,1.12,0.33
True,True,,,577731,0,0,0,0,0,3,0.5,,0,Ben,0.0,60,False,,,45,577731.jpg,0.0,False,Broggio,0.3,False,,a,2,7,0,0,0,0,0,0.0,0.0,Broggio,,,,False,p577731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,575,237,571,237,555,231,575,237,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,518,286,297,65,576,238,377,117,0.0,0.0
True,True,,,151589,0,0,0,0,0,3,0.5,,0,Leander,0.0,61,False,,,45,151589.jpg,0.0,False,Dendoncker,0.4,False,,a,2,7,0,0,0,0,0,0.0,0.0,Dendoncker,21.0,2022-09-01,1995-04-15,False,p151589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,489,185,483,185,462,177,489,185,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,371,222,150,1,492,186,303,98,0.0,0.0
True,True,,,559962,0,0,0,0,0,3,0.5,,0,Jamaldeen,0.0,62,False,,,45,559962.jpg,0.0,False,Jimoh-Aloba,0.1,False,,a,2,7,0,0,0,0,0,0.0,0.0,Jimoh-Aloba,241.0,2024-09-23,2006-10-02,False,p559962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,563,232,559,232,542,225,563,232,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,503,278,282,57,564,233,623,267,0.0,0.0
True,True,,,537403,0,0,0,0,0,3,0.5,,0,Kadan,0.0,63,False,,,45,537403.jpg,0.0,False,Young,0.5,False,,a,2,7,0,0,0,0,0,0.0,0.0,Young,,,,False,p537403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,551,223,547,223,530,216,551,223,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,489,268,268,47,553,224,255,86,0.0,0.0
True,True,,,178301,0,0,0,0,0,4,2.3,,0,Ollie,0.0,64,False,,,90,178301.jpg,4.9,False,Watkins,10.5,False,,a,2,7,186,0,0,0,0,0.0,20.7,Watkins,241.0,2020-09-09,1995-12-30,False,p178301,2593,16,8,10,40,0,0,0,2,0,0,32,631,766.0,345.2,1148.0,223.8,0,31,15.12,2.07,17.19,38.62,34,6,102,9,6,4,15,5,,,,,3.0,,0.52,0.0,0.07,0.59,1.34,1.39,7,3,658,67,13,6,41,8,1.08,0.35
True,True,,,576756,0,0,0,0,0,4,0.5,,0,Zépiqueno,0.0,65,False,,,45,576756.jpg,0.0,False,Redmond,1.0,False,,a,2,7,0,0,0,0,0,0.0,0.0,Redmond,,,,False,p576756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,573,48,569,48,553,48,573,48,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,515,63,294,15,574,48,190,36,0.0,0.0
True,True,,,432720,0,0,0,0,0,1,2.6,,0,James,0.0,182,False,,,50,432720.jpg,0.0,False,Trafford,4.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Trafford,241.0,2023-07-20,2002-10-10,False,p432720,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,606,74,603,73,595,69,606,74,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,282,14,395,69,606,74,81,13,0.0,0.0
True,True,,,518030,0,0,0,0,0,1,1.8,,0,Max,0.0,183,False,,,45,518030.jpg,0.0,False,Weiß,0.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Weiss,80.0,2025-06-25,2004-06-15,False,p518030,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,542,73,538,70,520,60,542,73,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,476,31,255,59,544,73,469,62,0.0,0.0
True,True,,,489571,0,0,0,0,0,1,0.5,,0,Etienne,0.0,184,False,,,40,489571.jpg,0.0,False,Green,0.4,False,,a,3,90,0,0,0,0,0,0.0,0.0,Green,241.0,2024-08-07,2000-07-19,False,p489571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,446,58,436,49,406,35,446,58,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,609,64,69,33,449,58,292,40,0.0,0.0
True,True,,,51943,0,0,0,0,0,1,0.5,,0,Václav,0.0,185,False,,,40,51943.jpg,0.0,False,Hladký,0.4,False,,a,3,90,0,0,0,0,0,0.0,0.0,Hladký,57.0,2024-07-19,1990-11-14,False,p51943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,392,31,379,19,345,4,392,31,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,542,33,2,2,396,32,294,41,0.0,0.0
True,True,,,192290,0,0,0,0,0,2,1.4,,0,Connor,0.0,186,False,,,45,192290.jpg,0.0,False,Roberts,0.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Roberts,244.0,2021-08-31,1995-09-23,False,p192290,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,493,202,487,201,466,200,493,202,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,380,84,159,104,496,202,474,187,0.0,0.0
True,True,,,58621,0,0,0,0,0,2,1.4,,0,Kyle,0.0,187,False,,,45,58621.jpg,0.9,False,Walker,2.5,False,,a,3,90,13,0,0,0,0,0.0,2.9,Walker,241.0,2025-07-05,1990-05-28,False,p58621,966,0,0,0,21,0,0,0,3,0,0,0,63,157.4,147.7,29.0,33.5,0,9,0.12,1.34,1.46,19.26,272,100,204,56,292,106,276,96,,,,,,,0.01,0.0,0.12,0.13,1.79,1.96,348,62,127,82,379,134,113,38,0.84,0.0
True,True,,,247245,0,0,0,0,0,2,0.5,,0,Hannes,0.0,188,False,,,40,247245.jpg,0.0,False,Delcroix,0.5,False,,a,3,90,0,0,0,0,0,0.0,0.0,Delcroix,21.0,2023-08-22,1999-02-28,False,p247245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,419,154,409,152,377,144,419,154,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,578,159,38,18,422,154,257,90,0.0,0.0
True,True,,,461567,0,0,0,0,0,2,0.5,,0,Owen,0.0,189,False,,,40,461567.jpg,0.0,False,Dodgson,0.3,False,,a,3,90,0,0,0,0,0,0.0,0.0,Dodgson,241.0,2021-08-20,2003-03-19,False,p461567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,432,163,422,161,391,154,432,163,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,593,170,53,29,435,163,353,139,0.0,0.0
True,True,,,478969,0,0,0,0,0,2,0.5,,0,Hjalmar,0.0,190,False,,,40,478969.jpg,0.0,False,Ekdal,0.3,False,,a,3,90,0,0,0,0,0,0.0,0.0,Ekdal,206.0,2023-01-21,1998-10-21,False,p478969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,444,169,434,167,403,160,444,169,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,606,177,66,36,447,169,366,145,0.0,0.0
True,True,,,477717,0,0,0,0,0,2,0.5,,0,Maxime,0.0,191,False,,,40,477717.jpg,0.0,False,Estève,7.9,False,,a,3,90,0,0,0,0,0,0.0,0.0,Estève,73.0,2024-06-14,2002-05-26,False,p477717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,443,168,433,166,402,159,443,168,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,605,176,65,35,446,168,53,20,0.0,0.0
True,True,,,494960,0,0,0,0,0,2,0.5,,0,Quilindschy,0.0,192,False,,,40,494960.jpg,0.0,False,Hartman,0.4,False,,a,3,90,0,0,0,0,0,0.0,0.0,Hartman,152.0,2025-06-26,2001-11-14,False,p494960,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,451,173,441,171,411,164,451,173,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,614,181,74,40,454,173,305,112,0.0,0.0
True,True,,,461188,0,0,0,0,0,2,0.5,,0,Bashir,0.0,193,False,,,40,461188.jpg,0.0,False,Humphreys,0.4,False,,a,3,90,0,0,0,0,0,0.0,0.0,Humphreys,241.0,2025-07-01,2003-03-15,False,p461188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,429,161,419,159,388,152,429,161,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,590,168,50,27,432,161,275,97,0.0,0.0
True,True,,,241231,0,0,0,0,0,2,0.5,,0,Jordan,0.0,194,False,,,40,241231.jpg,0.0,False,Beyer,0.3,False,,a,3,90,0,0,0,0,0,0.0,0.0,Jordan,80.0,2023-07-01,2000-05-19,False,p241231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,417,152,407,150,375,142,417,152,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,576,157,36,16,420,152,372,150,0.0,0.0
True,True,,,549329,0,0,0,0,0,2,0.5,,0,Lucas,0.0,195,False,,,40,549329.jpg,0.0,False,Pires Silva,0.3,False,,a,3,90,0,0,0,0,0,0.0,0.0,Lucas Pires,30.0,2024-07-16,2001-03-24,False,p549329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,467,186,458,185,432,181,467,186,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,637,200,97,59,470,186,346,135,0.0,0.0
True,True,,,450072,0,0,0,0,0,2,0.5,,0,Shurandy,0.0,196,False,,,40,450072.jpg,0.0,False,Sambo,0.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Sambo,152.0,2024-06-28,2001-08-19,False,p450072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,428,160,418,158,387,151,428,160,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,589,167,49,26,431,160,404,165,0.0,0.0
True,True,,,519895,0,0,0,0,0,2,0.5,,0,Oliver,0.0,197,False,,,40,519895.jpg,0.0,False,Sonne,0.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Sonne,169.0,2025-01-01,2000-11-10,False,p519895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,460,180,451,179,425,175,460,180,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,629,193,89,52,463,180,406,166,0.0,0.0
True,True,,,180804,0,0,0,0,0,2,0.5,,0,Axel,0.0,198,False,,,40,180804.jpg,1.2,False,Tuanzebe,4.5,False,,a,3,90,27,0,0,0,0,0.0,6.8,Tuanzebe,50.0,2025-07-01,1997-11-14,False,p180804,1710,0,1,1,38,1,0,0,3,1,0,0,80,284.4,93.4,25.0,40.1,0,20,0.21,0.26,0.47,32.01,205,74,242,80,295,107,257,84,,,,,,,0.01,0.0,0.01,0.02,1.68,2.0,563,149,23,8,326,116,78,29,1.05,0.05
True,True,,,208912,0,0,0,0,0,2,0.5,,0,Joe,0.0,199,False,,,40,208912.jpg,0.0,False,Worrall,0.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Worrall,241.0,2024-08-23,1997-01-10,False,p208912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,407,146,396,144,363,135,407,146,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,564,150,24,9,410,146,390,160,0.0,0.0
True,True,,,444180,0,0,0,0,0,3,1.5,,0,Jaidon,0.0,200,False,,,55,444180.jpg,0.0,False,Anthony,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Anthony,241.0,2025-07-01,1999-12-01,False,p444180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,645,288,645,288,642,285,645,288,1.0,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,169,110,516,201,645,288,481,164,0.0,0.0
True,True,,,183751,0,0,0,0,0,3,1.5,,0,Manuel,0.0,201,False,,,55,183751.jpg,0.0,False,Benson Hedilazio,0.0,False,,a,3,90,0,0,0,0,0,0.0,0.0,Benson,6.0,2022-08-04,1997-03-28,False,p183751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,635,281,635,281,632,278,635,281,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,131,86,478,177,635,281,648,290,0.0,0.0
True,True,,,179458,0,0,0,0,0,3,1.5,,0,Jacob,0.0,202,False,,,55,179458.jpg,0.0,False,Bruun Larsen,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Bruun Larsen,58.0,2025-07-11,1998-09-19,False,p179458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,634,280,634,280,631,277,634,280,,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,129,84,476,175,634,280,592,241,0.0,0.0
True,True,,,578614,0,0,0,0,0,3,1.0,,0,Enock,0.0,203,False,,,50,578614.jpg,0.0,False,Agyei,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Boateng,21.0,2023-01-30,2005-01-13,False,p578614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,628,275,627,275,620,272,628,275,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,337,216,450,161,628,275,551,207,0.0,0.0
True,True,,,250735,0,0,0,0,0,3,1.0,,0,Darko,0.0,204,False,,,50,250735.jpg,0.0,False,Churlinov,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Churlinov,,2022-08-19,2000-07-11,False,p250735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,603,256,601,256,592,251,603,256,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,279,176,392,121,604,257,620,264,0.0,0.0
True,True,,,172567,0,0,0,0,0,3,1.0,,0,Josh,0.0,205,False,,,50,172567.jpg,0.0,False,Cullen,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Cullen,104.0,2022-07-12,1996-04-07,False,p172567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,593,248,590,248,579,243,593,248,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,232,148,345,93,594,249,558,214,0.0,0.0
True,True,,,174592,0,0,0,0,0,3,1.0,,0,Marcus,0.0,206,False,,,50,174592.jpg,0.0,False,Edwards,0.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Edwards,241.0,2025-07-01,1998-12-03,False,p174592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,594,249,591,249,580,244,594,249,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,234,149,347,94,595,250,399,123,0.0,0.0
True,True,,,465527,0,0,0,0,0,3,1.0,,0,Hannibal,0.0,207,False,,,50,465527.jpg,0.0,False,Mejbri,0.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Hannibal,218.0,2024-08-28,2003-01-21,False,p465527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,613,262,611,261,604,258,613,262,,,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,297,185,410,130,613,262,414,132,0.0,0.0
True,True,,,487702,0,0,0,0,0,3,1.0,,0,Luca,0.0,208,False,,,50,487702.jpg,0.0,False,Koleosho,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Koleosho,106.0,2023-07-25,2004-09-15,False,p487702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,618,267,617,267,610,264,618,267,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,310,194,423,139,618,267,556,212,0.0,0.0
True,True,,,167887,0,0,0,0,0,3,1.0,,0,Josh,0.0,209,False,,,50,167887.jpg,0.0,False,Laurent,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Laurent,241.0,2024-08-30,1995-05-06,False,p167887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,592,247,589,247,578,242,592,247,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,228,146,341,91,593,248,609,253,0.0,0.0
True,True,,,469272,0,0,0,0,0,3,1.0,,0,Loum,0.0,210,False,,,50,469272.jpg,0.0,False,Tchaouna,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Tchaouna,73.0,2025-07-02,2003-09-08,False,p469272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,615,264,613,263,606,260,615,264,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,301,189,414,134,615,264,618,262,0.0,0.0
True,True,,,447715,0,0,0,0,0,3,0.5,,0,Aaron,0.0,211,False,,,45,447715.jpg,0.0,False,Ramsey,11.7,False,,a,3,90,0,0,0,0,0,0.0,0.0,A.Ramsey,241.0,2023-08-22,2003-01-21,False,p447715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,510,194,506,194,486,186,510,194,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,428,234,207,13,513,195,35,10,0.0,0.0
True,True,,,576323,0,0,0,0,0,3,0.5,,0,Oluwaseun,0.0,212,False,,,45,576323.jpg,0.0,False,Adewumi,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Adewumi,14.0,2024-08-29,2005-02-23,False,p576323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,572,236,568,236,552,230,572,236,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,514,284,293,63,573,237,587,236,0.0,0.0
True,True,,,551206,0,0,0,0,0,3,0.5,,0,Jaydon,0.0,213,False,,,45,551206.jpg,0.0,False,Banel,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Banel,152.0,2025-02-03,2004-10-19,False,p551206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,559,229,555,229,538,222,559,229,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,499,275,278,54,561,230,634,277,0.0,0.0
True,True,,,437748,0,0,0,0,0,3,0.5,,0,Mike,0.0,214,False,,,45,437748.jpg,0.0,False,Trésor Ndayishimiye,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Trésor,21.0,2024-07-01,1999-05-28,False,p437748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,506,191,502,191,482,183,506,191,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,421,231,200,10,509,192,485,166,0.0,0.0
True,True,,,431639,0,0,0,0,0,4,1.3,,0,Zian,0.0,215,False,,,55,431639.jpg,0.0,False,Flemming,0.3,False,,a,3,90,0,0,0,0,0,0.0,0.0,Flemming,152.0,2025-06-01,1998-08-01,False,p431639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,641,63,641,63,638,63,641,63,,,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,159,32,506,37,641,63,364,58,0.0,0.0
True,True,,,492831,0,0,0,0,0,4,0.9,,0,Zeki,0.0,216,False,,,50,492831.jpg,0.0,False,Amdouni,0.5,False,,a,3,90,0,0,0,0,0,0.0,0.0,Amdouni,207.0,2023-07-19,2000-12-04,False,p492831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,620,59,619,59,612,59,620,59,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,315,46,428,29,620,59,261,47,0.0,0.0
